name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
Ballman #112,Stan the Ballman collection,https://arts.ballmanproject.io/3690.png,111,Blue Stan 1,red,01,black,,sleeve,yellow,,blue,bb_mullet_ginger,none,none,Serve-and-Volleyer,none,pink,none,FIST,56,49,53,52,40,50,,,,,,,
Ballman #113,Stan the Ballman collection,https://arts.ballmanproject.io/3031.png,112,Victory Yellow 1,white,03,black,,none,black,,red,rf_headband_brown,black,none,Counterpuncher,none,pink,none,FINGER,46,49,46,50,59,50,,,,,,,
Ballman #114,Stan the Ballman collection,https://arts.ballmanproject.io/2902.png,113,Holographic 2,white,03,black,,none,black,,yellow,rf_headband_blond,none,none,Serve-and-Volleyer,none,orange,sw white,FINGER,56,49,54,50,41,50,,,,,,,
Ballman #115,Stan the Ballman collection,https://arts.ballmanproject.io/3751.png,114,Victory Yellow 1,white,04,black,,normal,pink,,white,bb_mullet_brown,none,none,Serve-and-Volleyer,none,black,sw black,FIST,56,49,54,50,41,50,,,,,,,
Ballman #116,Stan the Ballman collection,https://arts.ballmanproject.io/5948.png,115,Victory Green 2,orange,Stan,white,,,blue,,white,,none,,All-court Player,none,red,sw black,FIST,50,52,45,56,47,50,,,,,,,
Ballman #117,Stan the Ballman collection,https://arts.ballmanproject.io/3018.png,116,Victory Green 1,pink,05,white,,none,white,,yellow,st_longhair_brown,none,none,All-court Player,none,orange,sw white,FINGER,49,53,45,56,47,50,,,,,,,
Ballman #118,Stan the Ballman collection,https://arts.ballmanproject.io/3550.png,117,Radiant Green 2,blue,03,black,,none,pink,,blue,bb_headband_brown,brown,none,All-court Player,Killer mindset,orange,none,FIST,49,52,46,57,46,50,,,,,5.0,,
Ballman #119,Stan the Ballman collection,https://arts.ballmanproject.io/457.png,118,Deep Blue 2,pink,blue,black,green,normal,yellow,green,blue,am_afro_blond,none,none,Serve-and-Volleyer,none,pink,none,BACKHANDS,56,49,53,52,40,50,,,,,,,
Ballman #120,Stan the Ballman collection,https://arts.ballmanproject.io/1546.png,119,Victory Yellow 2,pink,06,white,black,none,black,black,white,gm_afro_ginger,white,none,Serve-and-Volleyer,none,metalblue,none,BACKHANDS VOLLEY,56,49,53,52,40,50,,,,,,,
Ballman #121,Stan the Ballman collection,https://arts.ballmanproject.io/1221.png,120,Deep Blue 1,black,06,white,pink,none,yellow,red,black,nk_fauxhawk_ginger,none,earring,Counterpuncher,none,metalgreen,full white,BACKHANDS VOLLEY,47,50,46,50,57,50,,,,,,,
Ballman #122,Stan the Ballman collection,https://arts.ballmanproject.io/3156.png,121,Purple Stan 3,black,01,black,,none,pink,,green,st_longhair_brown,none,none,All-court Player,none,pink,sw gold,FINGER,50,52,45,56,47,50,,,,,,,
Ballman #123,Stan the Ballman collection,https://arts.ballmanproject.io/5160.png,122,Radiant Purple 3,blue,Stan,black,blue,,green,,yellow,,black,,Aggressive Baseliner,none,orange,sw gold,BACKHANDS,56,50,54,45,45,50,,,,,,,
Ballman #124,Stan the Ballman collection,https://arts.ballmanproject.io/2786.png,123,Deep Blue 3,white,03,black,,none,black,,red,rf_headband_brown,none,none,Serve-and-Volleyer,none,red,none,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #125,Stan the Ballman collection,https://arts.ballmanproject.io/75.png,124,Victory Green 2,pink,03,black,blue,none,black,pink,red,gi_topknot_blond,none,none,Counterpuncher,none,pink,none,BACKHANDS,46,50,47,50,57,50,,,,,,,
Ballman #126,Stan the Ballman collection,https://arts.ballmanproject.io/4389.png,125,Radiant Green 3,white,red,black,red,none,black,blue,black,gv_headband_blond,none,,All-court Player,none,red,none,POINT,49,53,45,56,47,50,,,,,,,
Ballman #127,Stan the Ballman collection,https://arts.ballmanproject.io/4618.png,126,Purple Stan 1,orange,04,black,blue,none,black,red,yellow,se_featheredhair_blond,brown,,Serve-and-Volleyer,none,green,full gold,POINT,56,49,54,50,41,50,,,,,,,
Ballman #128,Stan the Ballman collection,https://arts.ballmanproject.io/3984.png,127,Holographic 1,orange,06,white,,normal,yellow,,pink,yn_dreads_brown,none,none,Counterpuncher,Zen master,metal,none,FIST,47,50,46,50,57,50,,,,,10.0,,
Ballman #129,Stan the Ballman collection,https://arts.ballmanproject.io/3724.png,128,Radiant Green 3,red,red,black,,none,white,,black,bb_mullet_ginger,black,none,Serve-and-Volleyer,none,orange,none,FIST,56,50,53,51,40,50,,,,,,,
Ballman #130,Stan the Ballman collection,https://arts.ballmanproject.io/44.png,129,Victory Yellow 2,white,05,white,blue,none,white,green,white,gi_topknot_blond,black,none,Counterpuncher,none,copper,none,BACKHANDS,47,50,46,50,57,50,,,,,,,
Ballman #131,Stan the Ballman collection,https://arts.ballmanproject.io/3606.png,130,Radiant Blue 3,pink,06,white,,normal,white,,black,yn_dreads_brown,white,none,Counterpuncher,none,metalred,none,FIST,47,50,46,50,57,50,,,,,,,
Ballman #132,Stan the Ballman collection,https://arts.ballmanproject.io/563.png,131,Victory Green 3,yellow,02,white,green,none,yellow,yellow,green,gi_topknot_ginger,none,none,Counterpuncher,none,red,none,BACKHANDS,46,50,47,50,57,50,,,,,,,
Ballman #133,Stan the Ballman collection,https://arts.ballmanproject.io/381.png,132,Victory Green 2,orange,04,white,red,none,white,blue,yellow,ar_mohawk_blond,none,none,Serve-and-Volleyer,none,metal,full white,BACKHANDS,56,49,54,50,41,50,,,,,,,
Ballman #134,Stan the Ballman collection,https://arts.ballmanproject.io/2285.png,133,Victory Green 1,black,03,white,,sleeve,red,black,blue,mc_bowlcut_black,,,Counterpuncher,none,metal,none,BROKEN,46,49,46,50,59,50,,,,,,,
Ballman #135,Stan the Ballman collection,https://arts.ballmanproject.io/1567.png,134,Radiant Green 3,black,05,white,black,none,white,pink,white,nk_fauxhawk_brown,white,none,All-court Player,none,green,none,BACKHANDS VOLLEY,49,52,46,57,46,50,,,,,,,
Ballman #136,Stan the Ballman collection,https://arts.ballmanproject.io/1874.png,135,Radiant Purple 3,black,05,black,yellow,none,green,yellow,red,jme_curlyheadband_brown,white,none,Pusher,none,black,full black,BLINK,46,51,44,53,57,50,,,,,,,
Ballman #137,Stan the Ballman collection,https://arts.ballmanproject.io/2287.png,136,Radiant Purple 3,yellow,03,black,,none,yellow,pink,blue,kn_fringe_ginger,,,Pusher,none,red,none,BROKEN,48,50,44,51,57,50,,,,,,,
Ballman #138,Stan the Ballman collection,https://arts.ballmanproject.io/532.png,137,Pink Gradient 2,silver,blue,black,green,none,white,green,white,ar_mohawk_blond,none,none,Serve-and-Volleyer,none,orange,sw gold,BACKHANDS,56,49,54,50,41,50,,,,,,,
Ballman #139,Stan the Ballman collection,https://arts.ballmanproject.io/4727.png,138,Radiant Yellow 3,blue,05,black,,sleeve,green,black,green,ds_sideslick_blond,none,none,Serve-and-Volleyer,none,gold,full black,TROPHY,56,49,54,50,41,50,,,,,,,
Ballman #140,Stan the Ballman collection,https://arts.ballmanproject.io/5517.png,139,Radiant Purple 1,green,Stan,white,,,green,,red,,,,Aggressive Baseliner,none,metalred,sw black,BROKEN,56,50,54,45,45,50,,,,,,,
Ballman #141,Stan the Ballman collection,https://arts.ballmanproject.io/1262.png,140,Victory Red 3,purple,04,black,blue,none,pink,yellow,blue,rn_headband_black,none,none,Aggressive Baseliner,none,black,none,BACKHANDS VOLLEY,56,50,54,45,45,50,,,,,,,
Ballman #142,Stan the Ballman collection,https://arts.ballmanproject.io/493.png,141,Holographic 1,yellow,05,white,black,none,black,white,green,ar_mohawk_ginger,none,none,Pusher,none,green,none,BACKHANDS,46,50,43,52,58,50,,,,,,,
Ballman #143,Stan the Ballman collection,https://arts.ballmanproject.io/2810.png,142,Deep Blue 2,orange,04,white,,none,red,,blue,rf_headband_black,none,none,Pusher,Quick neuron,blue,none,FINGER,46,51,44,53,57,50,5.0,,,,,,
Ballman #144,Stan the Ballman collection,https://arts.ballmanproject.io/2511.png,143,Red Stan 2,green,02,black,,none,green,,yellow,st_longhair_ginger,none,none,Pusher,Cardio+,pink,none,FINGER,48,50,44,51,57,50,,,5.0,,,,
Ballman #145,Stan the Ballman collection,https://arts.ballmanproject.io/2097.png,144,Radiant Blue 1,gold,05,white,,none,yellow,green,blue,in_sideslick_ginger,,,Counterpuncher,none,orange,none,BROKEN,46,49,46,50,59,50,,,,,,,
Ballman #146,Stan the Ballman collection,https://arts.ballmanproject.io/2344.png,145,Radiant Purple 2,purple,06,black,,sleeve,green,blue,green,in_sideslick_blond,,,Pusher,none,red,none,BROKEN,46,51,44,53,57,50,,,,,,,
Ballman #147,Stan the Ballman collection,https://arts.ballmanproject.io/1432.png,146,Red Stan 2,yellow,05,black,yellow,none,yellow,blue,pink,rn_headband_black,none,earring,All-court Player,none,copper,none,BACKHANDS VOLLEY,49,52,46,57,46,50,,,,,,,
Ballman #148,Stan the Ballman collection,https://arts.ballmanproject.io/5964.png,147,Victory Red 2,purple,Stan,white,,,red,,black,,none,,Serve-and-Volleyer,none,orange,none,FIST,56,49,54,50,41,50,,,,,,,
Ballman #149,Stan the Ballman collection,https://arts.ballmanproject.io/1188.png,148,Victory Yellow 2,white,06,black,yellow,none,white,black,green,gm_afro_brown,none,none,Serve-and-Volleyer,Low heartbeat gene,metalgreen,sw black,BACKHANDS VOLLEY,56,49,53,52,40,50,,,10.0,,,,
Ballman #150,Stan the Ballman collection,https://arts.ballmanproject.io/3445.png,149,Victory Red 3,gold,03,white,,none,white,,black,bb_headband_blond,black,none,Pusher,none,metal,sw white,FIST,46,50,43,52,58,50,,,,,,,
Ballman #151,Stan the Ballman collection,https://arts.ballmanproject.io/3040.png,150,Red Stan 2,pink,06,white,,none,white,,green,st_longhair_blond,none,none,Aggressive Baseliner,none,grass,full black,FINGER,55,49,55,44,47,50,,,,,,,
Ballman #152,Stan the Ballman collection,https://arts.ballmanproject.io/1034.png,151,Radiant Green 2,yellow,red,black,red,none,green,green,white,nk_fauxhawk_ginger,black,none,Aggressive Baseliner,none,orange,sw black,BACKHANDS VOLLEY,56,50,54,45,45,50,,,,,,,
Ballman #153,Stan the Ballman collection,https://arts.ballmanproject.io/5802.png,152,Blue Stan 2,black,Stan,black,,,blue,,white,,black,,Serve-and-Volleyer,none,black,sw black,FIST,56,50,53,51,40,50,,,,,,,
Ballman #154,Stan the Ballman collection,https://arts.ballmanproject.io/797.png,153,Victory Green 2,pink,05,white,blue,none,yellow,black,yellow,am_afro_brown,none,none,Pusher,none,orange,none,BACKHANDS,46,50,43,52,58,50,,,,,,,
Ballman #155,Stan the Ballman collection,https://arts.ballmanproject.io/5582.png,154,Radiant Yellow 3,yellow,Stan,black,,,blue,,red,,none,,Serve-and-Volleyer,none,white,none,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #156,Stan the Ballman collection,https://arts.ballmanproject.io/1747.png,155,Blue Stan 1,silver,04,black,yellow,none,yellow,black,pink,nk_fauxhawk_brown,none,none,Serve-and-Volleyer,none,white,none,BACKHANDS VOLLEY,56,49,54,50,41,50,,,,,,,
Ballman #157,Stan the Ballman collection,https://arts.ballmanproject.io/4337.png,156,Pink Gradient 1,green,06,black,green,none,red,blue,green,db_dreadlocks_black,none,,All-court Player,none,quick,none,POINT,49,53,45,56,47,50,,,,,,,
Ballman #158,Stan the Ballman collection,https://arts.ballmanproject.io/2140.png,157,Victory Yellow 3,orange,03,black,,normal,pink,pink,red,kn_fringe_ginger,,,Counterpuncher,Sledge Hammer,orange,full white,BROKEN,46,49,46,50,59,50,,8.0,,,,,
Ballman #159,Stan the Ballman collection,https://arts.ballmanproject.io/5168.png,158,Holographic 2,bronze,Stan,white,blue,,white,,white,,none,,Counterpuncher,Quick neuron,quick,none,BACKHANDS,46,50,47,50,57,50,5.0,,,,,,
Ballman #160,Stan the Ballman collection,https://arts.ballmanproject.io/3249.png,159,Radiant Green 2,pink,05,white,,none,red,,green,st_longhair_ginger,black,none,Pusher,none,earth,sw black,FINGER,48,50,44,51,57,50,,,,,,,
Ballman #161,Stan the Ballman collection,https://arts.ballmanproject.io/5036.png,160,Radiant Purple 1,yellow,Stan,black,pink,,black,,blue,,none,,Counterpuncher,Cardio+,copper,none,BACKHANDS,46,50,47,50,57,50,,,5.0,,,,
Ballman #162,Stan the Ballman collection,https://arts.ballmanproject.io/3682.png,161,Red Stan 3,yellow,02,white,,none,green,,blue,bb_mullet_brown,black,earring,Pusher,none,pink,none,FIST,46,51,44,53,57,50,,,,,,,
Ballman #163,Stan the Ballman collection,https://arts.ballmanproject.io/3855.png,162,Red Stan 2,green,05,black,,none,pink,,pink,bb_headband_ginger,black,none,All-court Player,none,blue,full black,FIST,49,52,46,57,46,50,,,,,,,
Ballman #164,Stan the Ballman collection,https://arts.ballmanproject.io/4615.png,163,Victory Yellow 2,pink,03,black,black,none,blue,white,blue,se_featheredhair_brown,white,,Aggressive Baseliner,none,orange,none,POINT,55,50,55,45,45,50,,,,,,,
Ballman #165,Stan the Ballman collection,https://arts.ballmanproject.io/1334.png,164,Victory Red 3,lgbtq,03,white,green,none,green,blue,red,nk_fauxhawk_black,black,none,Aggressive Baseliner,none,earth,sw white,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,,,,
Ballman #166,Stan the Ballman collection,https://arts.ballmanproject.io/281.png,165,Victory Purple 1,blue,05,white,yellow,none,yellow,blue,blue,gi_topknot_brown,none,none,All-court Player,none,orange,full gold,BACKHANDS,50,53,45,56,47,50,,,,,,,
Ballman #167,Stan the Ballman collection,https://arts.ballmanproject.io/1864.png,166,Victory Red 3,red,06,black,green,none,pink,white,yellow,mb_stache_blond,white,none,All-court Player,none,metalgreen,sw white,BLINK,49,52,46,57,46,50,,,,,,,
Ballman #168,Stan the Ballman collection,https://arts.ballmanproject.io/5963.png,167,Radiant Purple 2,bronze,Stan,white,,,blue,,blue,,white,,Counterpuncher,none,blue,full white,FIST,47,50,46,50,57,50,,,,,,,
Ballman #169,Stan the Ballman collection,https://arts.ballmanproject.io/1353.png,168,Deep Blue 1,yellow,06,white,blue,none,black,white,black,nk_fauxhawk_black,none,none,Counterpuncher,none,red,none,BACKHANDS VOLLEY,46,50,47,50,57,50,,,,,,,
Ballman #170,Stan the Ballman collection,https://arts.ballmanproject.io/1946.png,169,Victory Green 2,blue,06,black,,none,blue,black,green,kn_fringe_ginger,,,Serve-and-Volleyer,none,metalred,none,BROKEN,56,49,54,50,41,50,,,,,,,
Ballman #171,Stan the Ballman collection,https://arts.ballmanproject.io/2677.png,170,Blue Stan 3,bronze,03,black,,none,yellow,,black,dm_partinghair_brown,none,none,All-court Player,none,earth,sw black,FINGER,49,52,46,57,46,50,,,,,,,
Ballman #172,Stan the Ballman collection,https://arts.ballmanproject.io/1632.png,171,Radiant Blue 1,purple,04,black,pink,none,black,pink,black,gm_afro_ginger,none,none,Pusher,none,green,none,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,,,,
Ballman #173,Stan the Ballman collection,https://arts.ballmanproject.io/3187.png,172,Radiant Purple 1,pink,03,black,,none,red,,blue,dm_partinghair_black,none,none,All-court Player,none,copper,none,FINGER,50,52,45,56,47,50,,,,,,,
Ballman #174,Stan the Ballman collection,https://arts.ballmanproject.io/1130.png,173,Purple Stan 3,purple,02,black,pink,none,white,yellow,pink,rn_headband_black,none,none,All-court Player,none,gold,full black,BACKHANDS VOLLEY,50,52,45,56,47,50,,,,,,,
Ballman #175,Stan the Ballman collection,https://arts.ballmanproject.io/3024.png,174,Victory Yellow 3,purple,04,white,,normal,blue,,blue,dm_partinghair_brown,none,none,Serve-and-Volleyer,none,blue,none,FINGER,56,50,53,51,40,50,,,,,,,
Ballman #176,Stan the Ballman collection,https://arts.ballmanproject.io/5251.png,175,Pink Gradient 3,orange,Stan,white,blue,,blue,,pink,,none,,Aggressive Baseliner,none,red,sw white,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,,,,
Ballman #177,Stan the Ballman collection,https://arts.ballmanproject.io/2420.png,176,Victory Yellow 1,blue,02,black,,none,white,white,black,in_sideslick_ginger,,,All-court Player,none,metal,sw white,BROKEN,49,52,46,57,46,50,,,,,,,
Ballman #178,Stan the Ballman collection,https://arts.ballmanproject.io/3323.png,177,Radiant Green 1,blue,05,white,,sleeve,white,,red,yn_dreads_brown,white,none,All-court Player,none,blue,none,FIST,49,52,46,57,46,50,,,,,,,
Ballman #179,Stan the Ballman collection,https://arts.ballmanproject.io/4597.png,178,Radiant Yellow 2,yellow,03,white,yellow,none,green,pink,blue,db_dreadlocks_brown,white,,Aggressive Baseliner,Racket samourai,metalgreen,none,POINT,55,50,55,45,45,50,,,,10.0,,,
Ballman #180,Stan the Ballman collection,https://arts.ballmanproject.io/625.png,179,Victory Red 1,red,green,white,black,none,green,pink,red,ar_mohawk_brown,white,none,Pusher,none,white,sw white,BACKHANDS,48,50,44,51,57,50,,,,,,,
Ballman #181,Stan the Ballman collection,https://arts.ballmanproject.io/4705.png,180,Radiant Yellow 3,yellow,red,black,green,normal,white,black,red,db_dreadlocks_brown,none,,Pusher,none,green,sw black,POINT,46,50,43,52,58,50,,,,,,,
Ballman #182,Stan the Ballman collection,https://arts.ballmanproject.io/2721.png,181,Victory Yellow 2,white,05,black,,none,green,,white,st_longhair_blond,white,none,Pusher,none,metal,sw white,FINGER,46,51,44,53,57,50,,,,,,,
Ballman #183,Stan the Ballman collection,https://arts.ballmanproject.io/5051.png,182,Radiant Green 3,green,Stan,white,red,,yellow,,black,,black,,Aggressive Baseliner,none,red,none,BACKHANDS,55,49,55,44,47,50,,,,,,,
Ballman #184,Stan the Ballman collection,https://arts.ballmanproject.io/1849.png,183,Red Stan 1,green,05,black,blue,normal,white,yellow,red,jme_curlyheadband_blond,none,none,Pusher,none,gold,none,BLINK,48,50,44,51,57,50,,,,,,,
Ballman #185,Stan the Ballman collection,https://arts.ballmanproject.io/1576.png,184,Purple Stan 3,blue,green,black,red,none,green,yellow,green,gm_afro_black,black,none,Serve-and-Volleyer,none,quick,full white,BACKHANDS VOLLEY,56,50,53,51,40,50,,,,,,,
Ballman #186,Stan the Ballman collection,https://arts.ballmanproject.io/3954.png,185,Holographic 2,bronze,06,white,,none,green,,blue,bb_headband_ginger,white,none,Aggressive Baseliner,Quick neuron,grass,none,FIST,55,49,55,44,47,50,5.0,,,,,,
Ballman #187,Stan the Ballman collection,https://arts.ballmanproject.io/2610.png,186,Victory Red 1,yellow,05,white,,normal,pink,,red,rf_headband_blond,none,none,All-court Player,none,metalpink,none,FINGER,49,52,46,57,46,50,,,,,,,
Ballman #188,Stan the Ballman collection,https://arts.ballmanproject.io/2734.png,187,Victory Red 3,blue,03,black,,normal,yellow,,blue,rf_headband_brown,none,none,Aggressive Baseliner,Killer mindset,metalgreen,sw white,FINGER,55,49,55,44,47,50,,,,,5.0,,
Ballman #189,Stan the Ballman collection,https://arts.ballmanproject.io/682.png,188,Purple Stan 3,yellow,06,white,black,none,black,white,blue,am_afro_ginger,none,none,Counterpuncher,none,red,none,BACKHANDS,47,50,46,50,57,50,,,,,,,
Ballman #190,Stan the Ballman collection,https://arts.ballmanproject.io/5215.png,189,Holographic 3,lgbtq,Stan,white,pink,,white,,green,,black,,All-court Player,none,orange,none,BACKHANDS VOLLEY,49,53,45,56,47,50,,,,,,,
Ballman #191,Stan the Ballman collection,https://arts.ballmanproject.io/5130.png,190,Holographic 1,purple,Stan,black,blue,,pink,,blue,,none,,Serve-and-Volleyer,none,white,none,BACKHANDS,56,50,53,51,40,50,,,,,,,
Ballman #192,Stan the Ballman collection,https://arts.ballmanproject.io/5187.png,191,Radiant Yellow 1,bronze,Stan,black,blue,,black,,blue,,white,,All-court Player,none,orange,none,BACKHANDS VOLLEY,49,52,46,57,46,50,,,,,,,
Ballman #193,Stan the Ballman collection,https://arts.ballmanproject.io/1370.png,192,Purple Stan 2,white,04,white,pink,none,yellow,yellow,green,nk_fauxhawk_ginger,none,none,Aggressive Baseliner,none,gold,none,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,,,,
