total_rarity,rarity_rank,name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
783.329018427089,93.0,Ballman #5284,Stan the Ballman collection,https://arts.ballmanproject.io/4734.png,5283,Holographic 3,black,06,black,none,none,blue,green,blue,ds_sideslick_brown,none,none,All-court Player,none,quick,none,TROPHY,49,53,45,56,47,50,none,none,none,none,none,none,none
783.3096547294958,94.0,Ballman #1433,Stan the Ballman collection,https://arts.ballmanproject.io/1859.png,1432,Victory Green 1,silver,red,black,black,none,black,white,blue,jc_helmet_blond,none,none,Serve-and-Volleyer,Killer mindset,orange,none,BLINK,56,49,53,52,40,50,none,none,none,none,5.0,none,none
778.5197074995689,95.0,Ballman #3882,Stan the Ballman collection,https://arts.ballmanproject.io/4769.png,3881,Purple Stan 3,purple,03,white,none,none,white,black,pink,bp_beard_black,brown,earring,Aggressive Baseliner,none,green,full black,TROPHY,55,49,55,44,47,50,none,none,none,none,none,none,none
776.7618798332231,96.0,Ballman #1213,Stan the Ballman collection,https://arts.ballmanproject.io/4767.png,1212,Victory Yellow 3,green,06,black,none,none,black,white,green,bp_beard_ginger,white,none,Pusher,none,orange,full white,TROPHY,48,50,44,51,57,50,none,none,none,none,none,none,none
776.2480594045776,97.0,Ballman #4156,Stan the Ballman collection,https://arts.ballmanproject.io/1917.png,4155,Radiant Yellow 3,orange,02,white,blue,sleeve,green,red,blue,jc_helmet_blond,none,none,Counterpuncher,Quick neuron,copper,sw black,BLINK,47,50,46,50,57,50,5.0,none,none,none,none,none,none
776.2382568103442,98.0,Ballman #2796,Stan the Ballman collection,https://arts.ballmanproject.io/4728.png,2795,Holographic 2,blue,06,black,none,none,red,yellow,pink,gk_curlyhair_ginger,black,none,Aggressive Baseliner,Killer mindset,pink,none,TROPHY,55,50,55,45,45,50,none,none,none,none,5.0,none,none
776.1231100092633,99.0,Ballman #2482,Stan the Ballman collection,https://arts.ballmanproject.io/1913.png,2481,Purple Stan 2,blue,red,white,blue,none,yellow,green,green,jme_curlyheadband_ginger,none,none,Serve-and-Volleyer,none,red,none,BLINK,56,49,53,52,40,50,none,none,none,none,none,none,none
775.2112448417384,100.0,Ballman #1453,Stan the Ballman collection,https://arts.ballmanproject.io/1921.png,1452,Victory Yellow 1,green,04,black,yellow,none,yellow,white,black,jme_curlyheadband_ginger,none,none,Serve-and-Volleyer,none,metalgreen,none,BLINK,56,50,53,51,40,50,none,none,none,none,none,none,none
774.5922122112254,101.0,Ballman #5764,Stan the Ballman collection,https://arts.ballmanproject.io/4802.png,5763,Deep Blue 3,black,03,black,none,normal,yellow,green,white,bp_beard_black,brown,none,Counterpuncher,none,metal,full white,TROPHY,46,50,47,50,57,50,none,none,none,none,none,none,none
773.645652546159,102.0,Ballman #3378,Stan the Ballman collection,https://arts.ballmanproject.io/1867.png,3377,Victory Yellow 3,yellow,03,white,blue,none,pink,blue,yellow,jme_curlyheadband_ginger,none,none,Aggressive Baseliner,none,white,sw white,BLINK,55,49,55,44,47,50,none,none,none,none,none,none,none
772.3845228927156,103.0,Ballman #2437,Stan the Ballman collection,https://arts.ballmanproject.io/4761.png,2436,Red Stan 2,white,04,black,none,none,pink,pink,blue,ds_sideslick_brown,none,none,Pusher,none,blue,none,TROPHY,48,50,44,51,57,50,none,none,none,none,none,none,none
770.9979744613288,104.0,Ballman #759,Stan the Ballman collection,https://arts.ballmanproject.io/1810.png,758,Victory Green 1,red,red,white,green,none,blue,red,white,jc_helmet_blond,none,none,All-court Player,none,grass,none,BLINK,49,52,46,57,46,50,none,none,none,none,none,none,none
769.088106831371,105.0,Ballman #593,Stan the Ballman collection,https://arts.ballmanproject.io/1819.png,592,Radiant Green 3,pink,03,white,yellow,none,red,pink,white,jme_curlyheadband_ginger,white,none,All-court Player,none,red,none,BLINK,49,53,45,56,47,50,none,none,none,none,none,none,none
768.0288762795534,106.0,Ballman #4747,Stan the Ballman collection,https://arts.ballmanproject.io/4747.png,4746,Radiant Yellow 3,black,06,white,none,none,white,red,black,ds_sideslick_brown,none,none,Pusher,none,blue,none,TROPHY,46,51,44,53,57,50,none,none,none,none,none,none,none
762.4601439873549,107.0,Ballman #3263,Stan the Ballman collection,https://arts.ballmanproject.io/1887.png,3262,Radiant Green 3,blue,06,white,yellow,none,red,green,red,jme_curlyheadband_ginger,black,none,Pusher,none,orange,none,BLINK,48,50,44,51,57,50,none,none,none,none,none,none,none
759.7153986146434,108.0,Ballman #1924,Stan the Ballman collection,https://arts.ballmanproject.io/1840.png,1923,Victory Red 1,green,04,black,blue,none,blue,yellow,green,jc_helmet_blond,black,none,Serve-and-Volleyer,Cardio+,white,sw white,BLINK,56,49,54,50,41,50,none,none,5.0,none,none,none,none
755.817956857931,109.0,Ballman #2540,Stan the Ballman collection,https://arts.ballmanproject.io/4772.png,2539,Radiant Blue 1,bronze,blue,black,none,normal,red,red,red,bp_beard_brown,brown,none,Counterpuncher,none,orange,full white,TROPHY,46,49,46,50,59,50,none,none,none,none,none,none,none
755.0485061353169,110.0,Ballman #6134,Stan the Ballman collection,https://arts.ballmanproject.io/1851.png,6133,Victory Green 2,purple,06,black,blue,none,black,white,white,jc_helmet_blond,none,none,Aggressive Baseliner,Killer mindset,orange,none,BLINK,55,50,55,45,45,50,none,none,none,none,5.0,none,none
754.74306150421,111.0,Ballman #967,Stan the Ballman collection,https://arts.ballmanproject.io/1911.png,966,Purple Stan 3,black,06,black,red,none,red,yellow,white,jme_curlyheadband_ginger,black,none,Counterpuncher,none,white,none,BLINK,47,50,46,50,57,50,none,none,none,none,none,none,none
752.2039261816894,112.0,Ballman #2653,Stan the Ballman collection,https://arts.ballmanproject.io/4777.png,2652,Radiant Blue 3,yellow,03,white,none,none,black,green,red,gk_curlyhair_ginger,white,none,Pusher,none,quick,none,TROPHY,46,50,43,52,58,50,none,none,none,none,none,none,none
751.1579356518996,113.0,Ballman #4692,Stan the Ballman collection,https://arts.ballmanproject.io/1841.png,4691,Deep Blue 2,black,05,black,green,none,yellow,white,green,jc_helmet_blond,none,none,All-court Player,none,paillettes,full white,BLINK,50,52,45,56,47,50,none,none,none,none,none,none,none
750.9947361248767,114.0,Ballman #3928,Stan the Ballman collection,https://arts.ballmanproject.io/4713.png,3927,Red Stan 1,blue,06,black,none,none,yellow,red,yellow,gk_curlyhair_ginger,none,none,Pusher,Cardio+,paillettes,none,TROPHY,46,51,44,53,57,50,none,none,5.0,none,none,none,none
749.9481432930248,115.0,Ballman #4818,Stan the Ballman collection,https://arts.ballmanproject.io/4753.png,4817,Blue Stan 3,blue,04,black,none,none,blue,red,black,gk_curlyhair_ginger,none,none,Counterpuncher,Stan's punch,green,none,TROPHY,46,49,46,50,59,50,none,5.0,none,none,none,none,none
747.4379712953051,116.0,Ballman #1612,Stan the Ballman collection,https://arts.ballmanproject.io/1884.png,1611,Purple Stan 3,white,06,white,green,none,white,blue,yellow,jc_helmet_blond,black,none,Serve-and-Volleyer,Killer mindset,pink,sw white,BLINK,56,50,53,51,40,50,none,none,none,none,5.0,none,none
744.779987165765,117.0,Ballman #5751,Stan the Ballman collection,https://arts.ballmanproject.io/4780.png,5750,Victory Purple 3,white,04,white,none,none,black,pink,red,gk_curlyhair_ginger,white,none,All-court Player,none,black,full white,TROPHY,49,52,46,57,46,50,none,none,none,none,none,none,none
741.9731287504092,118.0,Ballman #3757,Stan the Ballman collection,https://arts.ballmanproject.io/4750.png,3756,Radiant Purple 3,green,06,white,none,sleeve,yellow,green,white,gk_curlyhair_ginger,white,none,Aggressive Baseliner,none,green,sw white,TROPHY,55,49,55,44,47,50,none,none,none,none,none,none,none
740.7351616812161,119.0,Ballman #3674,Stan the Ballman collection,https://arts.ballmanproject.io/4744.png,3673,Victory Yellow 3,orange,05,white,none,none,yellow,black,blue,gk_curlyhair_ginger,none,none,Serve-and-Volleyer,none,metalblue,none,TROPHY,56,49,54,50,41,50,none,none,none,none,none,none,none
735.640365094695,120.0,Ballman #74,Stan the Ballman collection,https://arts.ballmanproject.io/4748.png,73,Radiant Purple 2,pink,02,white,none,none,green,pink,white,bp_beard_black,none,none,Pusher,Killer mindset,red,full black,TROPHY,46,50,43,52,58,50,none,none,none,none,5.0,none,none
735.523364435836,121.0,Ballman #3362,Stan the Ballman collection,https://arts.ballmanproject.io/1855.png,3361,Holographic 2,orange,04,white,black,none,yellow,blue,yellow,jc_helmet_blond,white,none,Aggressive Baseliner,none,red,none,BLINK,55,50,55,45,45,50,none,none,none,none,none,none,none
732.4648883711842,122.0,Ballman #3648,Stan the Ballman collection,https://arts.ballmanproject.io/1925.png,3647,Victory Green 3,red,green,white,black,none,blue,green,blue,jc_helmet_blond,white,none,Counterpuncher,none,white,none,BLINK,47,50,46,50,57,50,none,none,none,none,none,none,none
731.3520077988455,123.0,Ballman #5956,Stan the Ballman collection,https://arts.ballmanproject.io/1802.png,5955,Red Stan 1,red,01,black,red,none,pink,white,black,jc_helmet_blond,none,none,Aggressive Baseliner,none,grass,none,BLINK,55,49,55,44,47,50,none,none,none,none,none,none,none
728.9216008911545,124.0,Ballman #554,Stan the Ballman collection,https://arts.ballmanproject.io/4742.png,553,Radiant Yellow 2,red,05,black,none,sleeve,pink,yellow,red,gk_curlyhair_ginger,none,none,Pusher,none,black,none,TROPHY,48,50,44,51,57,50,none,none,none,none,none,none,none
727.1590508601839,125.0,Ballman #3274,Stan the Ballman collection,https://arts.ballmanproject.io/4809.png,3273,Pink Gradient 3,pink,05,white,none,none,pink,pink,blue,bp_beard_black,none,none,All-court Player,none,blue,sw gold,TROPHY,50,52,45,56,47,50,none,none,none,none,none,none,none
725.6265788277423,126.0,Ballman #2278,Stan the Ballman collection,https://arts.ballmanproject.io/4716.png,2277,Radiant Green 1,bronze,04,white,none,none,black,yellow,yellow,bp_beard_black,none,earring,All-court Player,none,blue,sw black,TROPHY,49,53,45,56,47,50,none,none,none,none,none,none,none
724.7085686974947,127.0,Ballman #5133,Stan the Ballman collection,https://arts.ballmanproject.io/4810.png,5132,Red Stan 2,orange,04,white,none,none,green,pink,blue,gk_curlyhair_ginger,none,none,Serve-and-Volleyer,none,green,sw white,TROPHY,56,49,53,52,40,50,none,none,none,none,none,none,none
724.6039966226236,128.0,Ballman #2749,Stan the Ballman collection,https://arts.ballmanproject.io/1793.png,2748,Pink Gradient 2,black,03,white,yellow,none,red,pink,white,jc_helmet_blond,none,none,Serve-and-Volleyer,none,green,full black,BLINK,56,49,53,52,40,50,none,none,none,none,none,none,none
723.3495930484554,129.0,Ballman #5734,Stan the Ballman collection,https://arts.ballmanproject.io/4749.png,5733,Victory Yellow 1,green,06,black,none,none,green,yellow,red,gk_curlyhair_ginger,none,none,Pusher,none,white,none,TROPHY,46,50,43,52,58,50,none,none,none,none,none,none,none
718.7336521594182,130.0,Ballman #618,Stan the Ballman collection,https://arts.ballmanproject.io/4858.png,617,Radiant Blue 2,pink,02,white,pink,none,white,white,white,aa_afro_black,white,none,All-court Player,none,grass,sw white,VICTORY,49,52,46,57,46,50,none,none,none,none,none,none,none
718.3658257876608,131.0,Ballman #741,Stan the Ballman collection,https://arts.ballmanproject.io/4722.png,740,Victory Yellow 1,orange,04,white,none,none,black,yellow,green,bp_beard_black,none,none,Pusher,none,gold,full black,TROPHY,46,50,43,52,58,50,none,none,none,none,none,none,none
718.1928779835105,132.0,Ballman #4696,Stan the Ballman collection,https://arts.ballmanproject.io/4803.png,4695,Holographic 3,orange,green,white,none,none,red,black,pink,bp_beard_black,none,none,Counterpuncher,none,paillettes,sw white,TROPHY,46,50,47,50,57,50,none,none,none,none,none,none,none
717.2168024649634,133.0,Ballman #4474,Stan the Ballman collection,https://arts.ballmanproject.io/4805.png,4473,Pink Gradient 1,orange,05,white,none,none,red,black,black,bp_beard_brown,none,earring,Serve-and-Volleyer,Cardio+,earth,sw white,TROPHY,56,50,53,51,40,50,none,none,5.0,none,none,none,none
714.615183985798,134.0,Ballman #2580,Stan the Ballman collection,https://arts.ballmanproject.io/4786.png,2579,Pink Gradient 1,yellow,blue,black,none,none,blue,green,green,bp_beard_brown,white,none,Aggressive Baseliner,none,gold,sw black,TROPHY,55,50,55,45,45,50,none,none,none,none,none,none,none
709.3366809993696,135.0,Ballman #5566,Stan the Ballman collection,https://arts.ballmanproject.io/4766.png,5565,Holographic 3,black,06,black,none,none,blue,blue,pink,bp_beard_black,none,earring,Aggressive Baseliner,none,black,sw white,TROPHY,55,49,55,44,47,50,none,none,none,none,none,none,none
707.5960960017809,136.0,Ballman #4029,Stan the Ballman collection,https://arts.ballmanproject.io/4910.png,4028,Holographic 3,white,05,black,pink,none,yellow,black,red,aa_afro_black,none,earring,Pusher,none,metalgreen,none,VICTORY,48,50,44,51,57,50,none,none,none,none,none,none,none
707.5927564433626,137.0,Ballman #932,Stan the Ballman collection,https://arts.ballmanproject.io/4783.png,931,Radiant Green 2,blue,01,white,none,none,green,yellow,blue,bp_beard_brown,none,none,Counterpuncher,Eagle Eye,gold,none,TROPHY,46,49,46,50,59,50,none,none,none,5.0,none,none,none
707.2766625411415,138.0,Ballman #5693,Stan the Ballman collection,https://arts.ballmanproject.io/4793.png,5692,Purple Stan 2,purple,02,black,none,none,yellow,blue,blue,bp_beard_brown,black,none,Aggressive Baseliner,Cardio+,black,full black,TROPHY,56,50,54,45,45,50,none,none,5.0,none,none,none,none
706.0656595747487,139.0,Ballman #1304,Stan the Ballman collection,https://arts.ballmanproject.io/4844.png,1303,Radiant Green 1,purple,02,black,blue,none,red,green,red,aa_afro_black,white,none,All-court Player,none,grass,none,VICTORY,49,53,45,56,47,50,none,none,none,none,none,none,none
704.8875843285383,140.0,Ballman #1861,Stan the Ballman collection,https://arts.ballmanproject.io/4876.png,1860,Holographic 3,bronze,06,white,green,normal,yellow,green,pink,aa_afro_black,none,none,Pusher,none,metalblue,none,VICTORY,48,50,44,51,57,50,none,none,none,none,none,none,none
701.3416522258548,141.0,Ballman #882,Stan the Ballman collection,https://arts.ballmanproject.io/4928.png,881,Purple Stan 2,bronze,04,black,green,none,black,green,black,aa_afro_ginger,none,none,Aggressive Baseliner,none,pink,sw white,VICTORY,55,50,56,45,45,50,none,none,none,none,none,none,none
700.4063357469406,142.0,Ballman #5068,Stan the Ballman collection,https://arts.ballmanproject.io/4798.png,5067,Victory Yellow 2,red,05,black,none,sleeve,pink,pink,green,bp_beard_brown,white,none,Serve-and-Volleyer,none,gold,full black,TROPHY,56,49,54,50,41,50,none,none,none,none,none,none,none
700.3314870193137,143.0,Ballman #1420,Stan the Ballman collection,https://arts.ballmanproject.io/4954.png,1419,Red Stan 1,silver,04,black,pink,none,green,red,green,aa_afro_ginger,none,none,Aggressive Baseliner,none,paillettes,none,VICTORY,55,50,56,45,45,50,none,none,none,none,none,none,none
698.8784874228154,144.0,Ballman #634,Stan the Ballman collection,https://arts.ballmanproject.io/4833.png,633,Blue Stan 2,black,04,black,yellow,none,red,pink,white,aa_afro_black,none,none,Pusher,none,metalblue,none,VICTORY,46,50,43,52,58,50,none,none,none,none,none,none,none
698.7443293602415,145.0,Ballman #2100,Stan the Ballman collection,https://arts.ballmanproject.io/4811.png,2099,Victory Yellow 1,white,01,white,black,none,blue,green,yellow,aa_afro_black,none,none,Serve-and-Volleyer,none,paillettes,none,VICTORY,56,49,54,50,41,50,none,none,none,none,none,none,none
696.251941376613,146.0,Ballman #2907,Stan the Ballman collection,https://arts.ballmanproject.io/4936.png,2906,Holographic 1,red,06,white,blue,none,blue,white,white,aa_afro_black,none,none,Counterpuncher,Eagle Eye,red,none,VICTORY,46,49,46,50,59,50,none,none,none,5.0,none,none,none
692.7690251192166,147.0,Ballman #1171,Stan the Ballman collection,https://arts.ballmanproject.io/4953.png,1170,Victory Purple 1,blue,05,white,black,none,red,red,black,aa_afro_black,none,none,Counterpuncher,none,metalred,sw white,VICTORY,46,49,46,50,59,50,none,none,none,none,none,none,none
692.2645634559576,148.0,Ballman #4727,Stan the Ballman collection,https://arts.ballmanproject.io/4759.png,4726,Victory Yellow 1,green,06,black,none,none,pink,pink,green,bp_beard_black,white,none,Aggressive Baseliner,none,green,none,TROPHY,55,50,55,45,45,50,none,none,none,none,none,none,none
691.8681973534623,149.0,Ballman #312,Stan the Ballman collection,https://arts.ballmanproject.io/4751.png,311,Radiant Purple 1,purple,01,white,none,none,blue,red,yellow,bp_beard_black,white,none,Serve-and-Volleyer,none,green,sw white,TROPHY,56,50,53,51,40,50,none,none,none,none,none,none,none
690.3209236876536,150.0,Ballman #5196,Stan the Ballman collection,https://arts.ballmanproject.io/4795.png,5195,Radiant Blue 3,yellow,red,white,none,none,white,green,pink,bp_beard_brown,none,none,Serve-and-Volleyer,none,gold,none,TROPHY,56,49,54,50,41,50,none,none,none,none,none,none,none
690.0602994595176,151.0,Ballman #12,Stan the Ballman collection,https://arts.ballmanproject.io/1839.png,11,Radiant Purple 2,lgbtq,blue,black,red,normal,black,pink,blue,mb_stache_black,none,none,Counterpuncher,Cardio+,black,none,BLINK,47,50,46,50,57,50,none,none,5.0,none,none,none,none
689.8823250170169,152.0,Ballman #1358,Stan the Ballman collection,https://arts.ballmanproject.io/4871.png,1357,Pink Gradient 1,black,05,white,red,none,white,red,yellow,aa_afro_black,none,none,Counterpuncher,Stan's punch,red,none,VICTORY,47,50,46,50,57,50,none,5.0,none,none,none,none,none
